dataset,model,cal_size,test_size,Scaling-Binning_brier,Scaling-Binning_logloss,Scaling-Binning_kuiper,Scaling-Binning_ece-15,Scaling-Binning_accuracy,Scaling-Binning_time
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetFastAI,1440,160,0.4920795370970231,0.6852238454127062,0.06926143169403076,0.021093206480145454,0.606249988079071,0.0034466255456209183
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetTorch,1440,160,0.5024111391736162,0.6955602117393308,0.06934887915849686,0.0002622612228151411,0.46875,0.003973608836531639
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,RandomForest,1440,160,0.5069202584272879,0.7000857627169437,0.053111180663108826,0.0381065309047699,0.4437499940395355,0.003357093781232834
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,XGBoost,1440,160,0.5028697821122357,0.6960450092808838,0.05350600555539131,0.057866811752319336,0.5,0.003238697536289692
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,CatBoost,1440,160,0.42134329145203314,0.6134313878306147,0.080942302942276,0.07757500559091568,0.699999988079071,0.0033062277361750603
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,ExtraTrees,1440,160,0.46948682649890455,0.6620829682923615,0.04806073009967804,0.04758935049176216,0.606249988079071,0.0035621337592601776
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LightGBM,1440,160,0.44212268590820514,0.634195696231045,0.06594395637512207,0.09585320204496384,0.643750011920929,0.0031132837757468224
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LinearModel,1440,160,0.5025950355433042,0.6957506112772776,0.05150069296360016,0.014595179818570614,0.5,0.0033654840663075447
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetFastAI,1440,160,0.41537891356143986,0.6060362599929403,0.0512295663356781,0.06237942725419998,0.699999988079071,0.003692682832479477
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetTorch,1440,160,0.411204473952412,0.6028293627304566,0.05238652229309082,0.08862373977899551,0.699999988079071,0.0036932751536369324
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,RandomForest,1440,160,0.4735049165717101,0.6661451663633298,0.03900495171546936,0.05233269929885864,0.612500011920929,0.003699655644595623
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,XGBoost,1440,160,0.4410991658669645,0.6321438526408711,0.0542677566409111,0.04365387186408043,0.6625000238418579,0.0035527851432561874
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,CatBoost,1440,160,0.31892088992425155,0.4727118074236284,0.04532908648252487,0.08963186293840408,0.75,0.0035882219672203064
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,ExtraTrees,1440,160,0.4023081465454714,0.5863195848302406,0.04791446030139923,0.09310068190097809,0.668749988079071,0.003779306076467037
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LightGBM,1440,160,0.34170115935994344,0.5084122213419512,0.06872419267892838,0.12954075634479523,0.75,0.0033717621117830276
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LinearModel,1440,160,0.4974817924557004,0.6906242990566649,0.034693941473960876,0.03327292948961258,0.4937500059604645,0.003437276929616928
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetFastAI,1440,160,0.28950466301017996,0.44274982210266944,0.08267997950315475,0.031481482088565826,0.793749988079071,0.003352157771587372
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetTorch,1440,160,0.31888040077448093,0.4827623922118141,0.053001947700977325,0.0841335728764534,0.793749988079071,0.0041875578463077545
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,RandomForest,1440,160,0.40097622297797725,0.5859273599571114,0.05470980703830719,0.06783564388751984,0.6812499761581421,0.003753497265279293
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,XGBoost,1440,160,0.360646590943606,0.5356160457926513,0.054551951587200165,0.11992571502923965,0.699999988079071,0.0035572294145822525
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,CatBoost,1440,160,0.39768780635946965,0.5752065638929611,0.04831744730472565,0.10364194214344025,0.6499999761581421,0.0033466657623648643
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,ExtraTrees,1440,160,0.4836551796869223,0.6765371970352402,0.04470653831958771,0.025717316195368767,0.5625,0.003750283271074295
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LightGBM,1440,160,0.4861935448324043,0.6791585327374561,0.05409911647439003,0.02876449003815651,0.574999988079071,0.0034159421920776367
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LinearModel,1440,160,0.4994905741597295,0.6926386384746998,0.03969760239124298,0.0005181441665627062,0.5062500238418579,0.003552699461579323
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetFastAI,1440,160,0.4003158127530262,0.57301196168884,0.05122549459338188,0.11284872144460678,0.65625,0.003633495420217514
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetTorch,1440,160,0.42908971198791307,0.6170658010698296,0.05476623773574829,0.10759945213794708,0.6312500238418579,0.0037802429869771004
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,RandomForest,1440,160,0.49217155757844966,0.6851028300558666,0.045020222663879395,0.05397113785147667,0.518750011920929,0.0035533010959625244
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,XGBoost,1440,160,0.4864468490772104,0.6793022612790209,0.061711788177490234,0.0944083109498024,0.574999988079071,0.003558088093996048
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,CatBoost,1440,160,0.42564509328767225,0.6063726197666715,0.06844143569469452,0.10257180780172348,0.6499999761581421,0.0033208075910806656
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,ExtraTrees,1440,160,0.49453915573922824,0.6916864674359245,0.06913614273071289,0.12134242802858353,0.612500011920929,0.0033916188403964043
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LightGBM,1440,160,0.4629769742234875,0.6585752942259689,0.06051384657621384,0.08281239122152328,0.6312500238418579,0.003138938918709755
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LinearModel,1440,160,0.4971353404477451,0.6902815942166124,0.08084866404533386,0.00010436105367261916,0.543749988079071,0.0032654330134391785
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetFastAI,1440,160,0.4727760256013682,0.6622681345276697,0.09136644005775452,0.149568572640419,0.606249988079071,0.003266965039074421
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetTorch,1440,160,0.455621423269103,0.6466594807346476,0.07109855860471725,0.11917345970869064,0.6499999761581421,0.0034171612933278084
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,RandomForest,1440,160,0.4927818402497272,0.6908158992917819,0.059671759605407715,0.10856971144676208,0.612500011920929,0.0035413289442658424
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,XGBoost,1440,160,0.4559262880297985,0.6482550522378967,0.05183456465601921,0.09046150743961334,0.6499999761581421,0.0032319771125912666
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,CatBoost,1440,160,0.37832846589846036,0.5559209575974343,0.05250778794288635,0.06699550896883011,0.7124999761581421,0.003256058320403099
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,ExtraTrees,1440,160,0.4159274226433075,0.6051865036868805,0.05753881484270096,0.09373274445533752,0.668749988079071,0.0035690180957317352
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LightGBM,1440,160,0.3876412569724049,0.5722517654720598,0.055285289883613586,0.07485190033912659,0.7124999761581421,0.003058798611164093
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LinearModel,1440,160,0.5029468534447618,0.6961084107578158,0.07007968425750732,0.06573528796434402,0.5062500238418579,0.0031576184555888176
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetFastAI,1440,160,0.3787297609717902,0.5600150022454902,0.05458923429250717,0.06003178656101227,0.706250011920929,0.003643469884991646
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetTorch,1440,160,0.35195699788838414,0.5285351428628637,0.05348818004131317,0.08278100192546844,0.737500011920929,0.0034222519025206566
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,RandomForest,1440,160,0.40878038187006427,0.597512255816582,0.06118375062942505,0.07134944945573807,0.6937500238418579,0.0035529043525457382
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,XGBoost,1440,160,0.38911521696665896,0.5723175558785613,0.04351096600294113,0.06262672692537308,0.699999988079071,0.00311410054564476
Internet-Advertisements,CatBoost,2951,328,0.07727302878551835,0.12648959894065817,0.036867864429950714,0.017397230491042137,0.9390243887901306,0.005424664355814457
Internet-Advertisements,ExtraTrees,2951,328,0.06409437501330024,0.11787431513650844,0.021653831005096436,0.008867652155458927,0.9542682766914368,0.00532267801463604
Internet-Advertisements,LightGBM,2951,328,0.08413856073231961,0.1376094547090852,0.041470203548669815,0.017237987369298935,0.9329268336296082,0.005311766639351845
Internet-Advertisements,LinearModel,2951,328,0.0964082808358078,0.17653013730788186,0.03788359463214874,0.01324020978063345,0.9329268336296082,0.005761369131505489
Internet-Advertisements,NeuralNetFastAI,2951,328,0.08862310189106502,0.1535124272150926,0.0385691300034523,0.01144484244287014,0.9390243887901306,0.0062875449657440186
Internet-Advertisements,NeuralNetTorch,2951,328,0.08590731907323775,0.15264255853279338,0.03920756280422211,0.01488745491951704,0.9359756112098694,0.0053479028865695
Internet-Advertisements,RandomForest,2951,328,0.07102862607663193,0.12779432492951356,0.023879818618297577,0.009916918352246284,0.9481707215309143,0.004896480590105057
Internet-Advertisements,XGBoost,2951,328,0.08198211473134642,0.13884508817264551,0.03738938644528389,0.01559218019247055,0.9390243887901306,0.005393640138208866
OVA_Colon,CatBoost,1390,155,0.08654327815118845,0.19901361202690038,0.02887098677456379,0.03135879710316658,0.9548386931419373,0.0035497574135661125
OVA_Colon,ExtraTrees,1390,155,0.06825374792205453,0.15348964754728853,0.029228519648313522,0.033381033688783646,0.9677419066429138,0.0034199347719550133
OVA_Colon,LightGBM,1390,155,0.07969266260684121,0.18695506733151357,0.030170831829309464,0.03701340779662132,0.9612902998924255,0.0036776773631572723
OVA_Colon,LinearModel,1390,155,0.09889407378467005,0.20407902370635483,0.016927193850278854,0.012878770008683205,0.9419354796409607,0.004759472794830799
OVA_Colon,NeuralNetFastAI,1390,155,0.07452808427122995,0.17487001915247413,0.03299764543771744,0.032925356179475784,0.9677419066429138,0.003853077068924904
OVA_Colon,NeuralNetTorch,1390,155,0.08926848198613954,0.17737952929527667,0.018046904355287552,0.010070939548313618,0.948387086391449,0.00419095903635025
OVA_Colon,RandomForest,1390,155,0.08623494834631587,0.1699383309197295,0.02256586402654648,0.018350059166550636,0.948387086391449,0.0036290520802140236
OVA_Colon,XGBoost,1390,155,0.08129204845517397,0.17735454457144245,0.015791043639183044,0.01874432899057865,0.9548386931419373,0.0036008739843964577
OVA_Endometrium,CatBoost,1390,155,0.06650670155151032,0.11610345179938669,0.024257227778434753,0.014948945492506027,0.9612902998924255,0.003995990380644798
OVA_Endometrium,ExtraTrees,1390,155,0.06117471031915361,0.10577391803026136,0.022202014923095703,0.007470564916729927,0.9612902998924255,0.0038503389805555344
OVA_Endometrium,LightGBM,1390,155,0.06802915922891264,0.12002291388405012,0.026469340547919273,0.01780601590871811,0.9612902998924255,0.0038044247776269913
OVA_Endometrium,LinearModel,1390,155,0.04793407670595107,0.07721697507786578,0.0170071292668581,0.010772175155580044,0.9612902998924255,0.0046212924644351006
OVA_Endometrium,NeuralNetFastAI,1390,155,0.056973464378061354,0.09402643816221744,0.01796170324087143,0.0036921522114425898,0.9612902998924255,0.004106719978153706
OVA_Endometrium,NeuralNetTorch,1390,155,0.06236277031164588,0.10906655796401071,0.025382522493600845,0.011957363225519657,0.9612902998924255,0.004159198142588139
OVA_Endometrium,RandomForest,1390,155,0.06741380633044083,0.12459582243885642,0.028906917199492455,0.015624811872839928,0.9612902998924255,0.003612699918448925
OVA_Endometrium,XGBoost,1390,155,0.06896612716505136,0.12350460109296871,0.02782830223441124,0.017956890165805817,0.9612902998924255,0.0038392310962080956
OVA_Kidney,CatBoost,1390,155,0.049174527962023304,0.09564988214837349,0.01415142323821783,0.016439583152532578,0.9677419066429138,0.003610433079302311
OVA_Kidney,ExtraTrees,1390,155,0.06692393749519947,0.12090166166151099,0.01939903385937214,0.01759301871061325,0.948387086391449,0.0037973113358020782
OVA_Kidney,LightGBM,1390,155,0.06219437071452016,0.10796759579816802,0.024884751066565514,0.0241373460739851,0.948387086391449,0.003725823014974594
OVA_Kidney,LinearModel,1390,155,0.07751623706050517,0.1355163925330356,0.03271636366844177,0.025449860841035843,0.9354838728904724,0.004760947078466415
OVA_Kidney,NeuralNetFastAI,1390,155,0.08569913095865077,0.13051821684161333,0.023488979786634445,0.020162876695394516,0.9419354796409607,0.0038316315039992332
OVA_Kidney,NeuralNetTorch,1390,155,0.13829692054272344,0.21081598878219418,0.0513603650033474,0.05122612789273262,0.8774193525314331,0.0035635344684123993
OVA_Kidney,RandomForest,1390,155,0.06693122577091465,0.1216100318535229,0.018279505893588066,0.018099253997206688,0.948387086391449,0.003758740611374378
OVA_Kidney,XGBoost,1390,155,0.05776474819149939,0.10513888564876159,0.021855156868696213,0.017728013917803764,0.9548386931419373,0.003893469460308552
OVA_Lung,CatBoost,1390,155,0.05184640111670284,0.10005257679306191,0.021680502220988274,0.005351322237402201,0.9677419066429138,0.0038531050086021423
OVA_Lung,ExtraTrees,1390,155,0.045813350854572915,0.11537707392868399,0.0218984242528677,0.010994495823979378,0.9741935729980469,0.003999748267233372
OVA_Lung,LightGBM,1390,155,0.07262095196122766,0.1274488182483175,0.023641500622034073,0.014228785410523415,0.948387086391449,0.003799576312303543
OVA_Lung,LinearModel,1390,155,0.0590316849256486,0.12751064255131123,0.018518300727009773,0.00451055821031332,0.9612902998924255,0.005394628271460533
OVA_Lung,NeuralNetFastAI,1390,155,0.04510773073833266,0.08872543615967358,0.021691102534532547,0.01251355092972517,0.9741935729980469,0.003607102669775486
OVA_Lung,NeuralNetTorch,1390,155,0.05238865074815289,0.10921303666828618,0.026159273460507393,0.006435893941670656,0.9677419066429138,0.003874228335916996
OVA_Lung,RandomForest,1390,155,0.052932583947035226,0.13991156458316165,0.024646110832691193,0.00770562794059515,0.9677419066429138,0.003955275751650333
OVA_Lung,XGBoost,1390,155,0.04534773680896548,0.09150731612650893,0.02205035835504532,0.011794278398156166,0.9741935729980469,0.003801785409450531
OVA_Ovary,CatBoost,1390,155,0.11042195483401997,0.17362658832613906,0.03953980654478073,0.04651268944144249,0.9225806593894958,0.003626127727329731
OVA_Ovary,ExtraTrees,1390,155,0.12928509158759646,0.18921868415721213,0.03941629081964493,0.06343987584114075,0.896774172782898,0.0035804612562060356
OVA_Ovary,LightGBM,1390,155,0.11175927230257007,0.17656180616598205,0.03587305173277855,0.04648427292704582,0.9225806593894958,0.0038065537810325623
OVA_Ovary,LinearModel,1390,155,0.11291475835059472,0.1779158098152252,0.02810613438487053,0.03876535966992378,0.9225806593894958,0.004995554685592651
OVA_Ovary,NeuralNetFastAI,1390,155,0.12480685200098346,0.1937433340203356,0.03034624457359314,0.04650948941707611,0.9096774458885193,0.0037712901830673218
OVA_Ovary,NeuralNetTorch,1390,155,0.10470667726380584,0.16420311314198718,0.03956400230526924,0.024006450548768044,0.9290322661399841,0.0032580429688096046
OVA_Ovary,RandomForest,1390,155,0.10964099413096366,0.1616305562252654,0.03495488315820694,0.060433145612478256,0.9096774458885193,0.0036291005089879036
OVA_Ovary,XGBoost,1390,155,0.12451802558036335,0.2007419556410151,0.04297640919685364,0.046630360186100006,0.9161290526390076,0.003624550998210907
OVA_Prostate,CatBoost,1390,155,0.0382569402575908,0.05291227257108684,0.02239331044256687,0.014791098423302174,0.9548386931419373,0.004656791687011719
OVA_Prostate,ExtraTrees,1390,155,0.04583891579803506,0.06402657107079075,0.025339467450976372,0.006257291417568922,0.9548386931419373,0.003984470851719379
OVA_Prostate,LightGBM,1390,155,0.030970055755556863,0.04358851223112384,0.02535669505596161,0.02516082301735878,0.9548386931419373,0.004257584922015667
OVA_Prostate,LinearModel,1390,155,0.05588442803876069,0.0786540894168505,0.03145769238471985,0.006662788800895214,0.9548386931419373,0.004735742695629597
OVA_Prostate,NeuralNetFastAI,1390,155,0.10463414433622661,0.15068464608024085,0.0862538293004036,0.0612185075879097,0.9548386931419373,0.004660851322114468
OVA_Prostate,NeuralNetTorch,1390,155,0.040544797796177305,0.055506121763463284,0.02500879392027855,0.010614244267344475,0.9548386931419373,0.00462769903242588
OVA_Prostate,RandomForest,1390,155,0.06853450183894907,0.09747714275417978,0.04000762850046158,0.020870961248874664,0.9548386931419373,0.003978054970502853
OVA_Prostate,XGBoost,1390,155,0.03912639032563129,0.0547909078964736,0.023246845230460167,0.008306479081511497,0.9548386931419373,0.00392278004437685
PhishingWebsites,CatBoost,9949,1106,0.06856175666218157,0.11047377110306239,0.0068270619958639145,0.004826065618544817,0.9448462724685669,0.013162198476493359
PhishingWebsites,ExtraTrees,9949,1106,0.06707783862016628,0.1106073196987484,0.008773520588874817,0.008520744740962982,0.943942129611969,0.013456407934427261
PhishingWebsites,LightGBM,9949,1106,0.06880467052028742,0.11108452977043377,0.017557816579937935,0.006351810414344072,0.9457504749298096,0.013059393502771854
PhishingWebsites,LinearModel,9949,1106,0.09602100272262996,0.15604721881503658,0.016275005415081978,0.005668126977980137,0.9303797483444214,0.012682034634053707
PhishingWebsites,NeuralNetFastAI,9949,1106,0.06644943906214967,0.09967681951823708,0.005960844457149506,0.005477430764585733,0.9403254985809326,0.01414271630346775
PhishingWebsites,NeuralNetTorch,9949,1106,0.0672888390619139,0.10146812753549475,0.012105971574783325,0.0020760023035109043,0.9421338438987732,0.013843697495758533
PhishingWebsites,RandomForest,9949,1106,0.0717849597077248,0.1178524024787458,0.008251474238932133,0.009080000221729279,0.9394213557243347,0.01381922047585249
PhishingWebsites,XGBoost,9949,1106,0.0699076794587785,0.11264720113413662,0.004737623035907745,0.006784471683204174,0.9448462724685669,0.012911456637084484
Run_or_walk_information,CatBoost,79729,8859,0.012474143958869295,0.02934583793801159,0.0024699904024600983,0.0016287557082250714,0.9935658574104309,0.0951513834297657
Run_or_walk_information,ExtraTrees,79729,8859,0.013707619878204153,0.03132074499430337,0.0031439028680324554,0.004567425232380629,0.9930014610290527,0.08832591399550438
Run_or_walk_information,LightGBM,79729,8859,0.01082887085681713,0.026021901894045366,0.0019414229318499565,0.0026960987597703934,0.9944689273834229,0.08792153559625149
Run_or_walk_information,LinearModel,79729,8859,0.2905500988357234,0.43782137118679715,0.05720822885632515,0.11586105823516846,0.7292019128799438,0.08882433827966452
Run_or_walk_information,NeuralNetFastAI,79729,8859,0.016327216791329018,0.03641234953581396,0.0028686821460723877,0.0027398220263421535,0.9915340542793274,0.097989103756845
Run_or_walk_information,NeuralNetTorch,79729,8859,0.013606587720583867,0.032767557225243035,0.003739346284419298,0.005486717913299799,0.9931143522262573,0.09322165604680777
Run_or_walk_information,RandomForest,79729,8859,0.015163915354573239,0.033958687485190264,0.0033505214378237724,0.004712793976068497,0.9922112822532654,0.08822488877922297
Run_or_walk_information,XGBoost,79729,8859,0.012705349169409371,0.029485412710363212,0.002162247896194458,0.0018932460807263851,0.9934529662132263,0.09844028390944004
Satellite,CatBoost,4590,510,0.022074392290962908,0.03534309689634166,0.011576700955629349,0.0076369065791368484,0.9862744808197021,0.008303919807076454
Satellite,ExtraTrees,4590,510,0.022535145503180233,0.03603383749889177,0.008910946547985077,0.003494881559163332,0.9862744808197021,0.00763194914907217
Satellite,LightGBM,4590,510,0.022526721462401908,0.03673934205126495,0.00873066857457161,0.0049930717796087265,0.9862744808197021,0.008091624826192856
Satellite,LinearModel,4590,510,0.023845005134622958,0.041417862307326324,0.009370382875204086,0.0017045486019924283,0.9862744808197021,0.006584178656339645
Satellite,NeuralNetFastAI,4590,510,0.02344869357299842,0.039535306452260395,0.008058730512857437,0.00047919488861225545,0.9862744808197021,0.008217626251280308
Satellite,NeuralNetTorch,4590,510,0.021836738304563053,0.034163276601823445,0.009512174874544144,0.006983038503676653,0.9862744808197021,0.00848869327455759
Satellite,RandomForest,4590,510,0.023449433907278317,0.03929447108589204,0.008682925254106522,0.0004711440415121615,0.9862744808197021,0.006163056008517742
Satellite,XGBoost,4590,510,0.023918560247918927,0.04059081356595265,0.010868705809116364,0.011263917200267315,0.9862744808197021,0.008281467482447624
SpeedDating,CatBoost,7540,838,0.18154882054532706,0.2975532923224631,0.023013122379779816,0.025867212563753128,0.8830549120903015,0.012241163291037083
SpeedDating,ExtraTrees,7540,838,0.20028029823546506,0.3188756947015289,0.028994040563702583,0.01978365331888199,0.8651551604270935,0.012012483552098274
SpeedDating,LightGBM,7540,838,0.17883419724103342,0.29372633754513383,0.02676308900117874,0.027341507375240326,0.8866348266601562,0.011895622126758099
SpeedDating,LinearModel,7540,838,0.19228634040169443,0.3152514856402811,0.026167169213294983,0.033358070999383926,0.8782815933227539,0.011672263965010643
SpeedDating,NeuralNetFastAI,7540,838,0.1962494712404834,0.31700286546103884,0.028530661016702652,0.028914690017700195,0.8723150491714478,0.01127696130424738
SpeedDating,NeuralNetTorch,7540,838,0.19220755666307432,0.3118947215654397,0.02845051884651184,0.02980966307222843,0.8711217045783997,0.01091129332780838
SpeedDating,RandomForest,7540,838,0.19393635949412452,0.3143061541751534,0.02933954820036888,0.022432178258895874,0.8711217045783997,0.010654415935277939
SpeedDating,XGBoost,7540,838,0.18039048278937425,0.2957964756692676,0.027923427522182465,0.02384553663432598,0.8830549120903015,0.01120584737509489
Titanic,CatBoost,1980,221,0.2733779670423542,0.43538613657310804,0.06917404383420944,0.06956037133932114,0.8325791954994202,0.0043862443417310715
Titanic,ExtraTrees,1980,221,0.26496406872956724,0.43007250501023,0.0766136422753334,0.06882867962121964,0.8280543088912964,0.004326780326664448
Titanic,LightGBM,1980,221,0.2731568814619569,0.4352742233648234,0.07022713869810104,0.06907336413860321,0.8325791954994202,0.004227512516081333
Titanic,LinearModel,1980,221,0.2828775369354613,0.45745515053433766,0.06366641074419022,0.0858430489897728,0.8280543088912964,0.004521970637142658
Titanic,NeuralNetFastAI,1980,221,0.2762251451370373,0.4384805678179964,0.07221054285764694,0.07474012672901154,0.8325791954994202,0.004529912956058979
Titanic,NeuralNetTorch,1980,221,0.2566834752213968,0.41440418679318697,0.0780366063117981,0.059136610478162766,0.8325791954994202,0.004645342938601971
Titanic,RandomForest,1980,221,0.25894968363691134,0.4209293286680422,0.07181292772293091,0.056943658739328384,0.8325791954994202,0.0042344676330685616
Titanic,XGBoost,1980,221,0.2733979751456269,0.4352513516728423,0.07048864662647247,0.06997638940811157,0.8325791954994202,0.004335678182542324
ada,CatBoost,3732,415,0.17154815347499958,0.27223808064584837,0.02015775442123413,0.022241847589612007,0.8843373656272888,0.006289642304182053
ada,ExtraTrees,3732,415,0.19930296508333778,0.3138873971215696,0.034683555364608765,0.03861594200134277,0.8554216623306274,0.0067214760929346085
ada,LightGBM,3732,415,0.17303028792760536,0.2800147892960702,0.014597877860069275,0.01604163646697998,0.8843373656272888,0.006175103597342968
ada,LinearModel,3732,415,0.19946196420710824,0.314585862719675,0.023413915187120438,0.017522260546684265,0.8554216623306274,0.006595131009817123
ada,NeuralNetFastAI,3732,415,0.18714906437627543,0.2984679823927967,0.02617546170949936,0.02498137205839157,0.8674699068069458,0.006667333655059338
ada,NeuralNetTorch,3732,415,0.19096648809584235,0.29892892829785156,0.024116085842251778,0.017752736806869507,0.8626505732536316,0.006079786457121372
ada,RandomForest,3732,415,0.1874879346017288,0.2960085261939996,0.02662155032157898,0.011699678376317024,0.8650602698326111,0.006369090639054775
ada,XGBoost,3732,415,0.16854849034182712,0.2714564696030284,0.018383340910077095,0.01700756698846817,0.8867470026016235,0.006694016046822071
adult,CatBoost,43957,4885,0.17474443934632783,0.27833973892610103,0.025391073897480965,0.005751339253038168,0.8771750330924988,0.059001414105296135
adult,ExtraTrees,43957,4885,0.19307458280607134,0.3111908204662324,0.018707338720560074,0.013664084486663342,0.8642783761024475,0.05907220207154751
adult,LightGBM,43957,4885,0.17438397563279853,0.2778958900673363,0.024861227720975876,0.004509772174060345,0.8771750330924988,0.05831335112452507
adult,LinearModel,43957,4885,0.20627993303909967,0.3231328503132449,0.022533953189849854,0.009605937637388706,0.8530194759368896,0.05701005272567272
adult,NeuralNetFastAI,43957,4885,0.19256377846840397,0.30481535519140085,0.017738565802574158,0.008668103255331516,0.8650972247123718,0.057251556776463985
adult,NeuralNetTorch,43957,4885,0.1943386221485456,0.30641573702103503,0.02605142444372177,0.006712531205266714,0.8628454208374023,0.05456457752734423
adult,RandomForest,43957,4885,0.18946274375349637,0.2997108743353861,0.021071549504995346,0.010115493088960648,0.8632548451423645,0.05623518209904432
adult,XGBoost,43957,4885,0.1746328622089555,0.277259530559086,0.022687116637825966,0.00635891268029809,0.8759467601776123,0.05646809749305248
ailerons,CatBoost,12375,1375,0.16126182145420634,0.2621205289872617,0.028000608086586,0.011555895209312439,0.8894545435905457,0.017642761580646038
ailerons,ExtraTrees,12375,1375,0.17020146637179887,0.27841253048905096,0.028883133083581924,0.010051283985376358,0.8799999952316284,0.017942018806934357
ailerons,LightGBM,12375,1375,0.1586489600344045,0.256095828128011,0.02118130400776863,0.006500969175249338,0.8909090757369995,0.018210752867162228
ailerons,LinearModel,12375,1375,0.16890080200457971,0.27592049152162806,0.017191365361213684,0.007694832514971495,0.8843636512756348,0.016678129322826862
ailerons,NeuralNetFastAI,12375,1375,0.1690377956821099,0.2716825072675367,0.023781683295965195,0.009305128827691078,0.8792726993560791,0.01576050091534853
ailerons,NeuralNetTorch,12375,1375,0.1679817105183635,0.2713637533654619,0.019672604277729988,0.010762388817965984,0.8829091191291809,0.01581438910216093
ailerons,RandomForest,12375,1375,0.16427089691093283,0.2750164429100622,0.027279356494545937,0.02082238160073757,0.8799999952316284,0.016026228666305542
ailerons,XGBoost,12375,1375,0.1591954949694975,0.2584292241903684,0.02573879435658455,0.008209039457142353,0.8909090757369995,0.015299016609787941
arcene,CatBoost,90,10,0.33429052296421713,0.5944693316736273,0.1312178522348404,0.2594493329524994,0.800000011920929,0.0018599620088934898
arcene,ExtraTrees,90,10,0.2926198492398513,0.5472683092409496,0.10329526662826538,0.25531476736068726,0.8999999761581421,0.001871265470981598
arcene,LightGBM,90,10,0.39426559173482084,0.5841697360583028,0.1591542661190033,0.21211780607700348,0.699999988079071,0.001774938777089119
arcene,LinearModel,90,10,0.2830782096646892,0.4284962191506693,0.11316783726215363,0.2947905957698822,0.800000011920929,0.0022065630182623863
arcene,NeuralNetFastAI,90,10,0.3219184826025421,0.4976368778917468,0.09891035407781601,0.11569398641586304,0.800000011920929,0.0019803689792752266
arcene,NeuralNetTorch,90,10,0.2952826840512075,0.6503966604715148,0.12393161654472351,0.2358030527830124,0.8999999761581421,0.0016648657619953156
