dataset,model,cal_size,test_size,Venn-Abers_brier,Venn-Abers_logloss,Venn-Abers_kuiper,Venn-Abers_ece-15,Venn-Abers_accuracy,Venn-Abers_time
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,LinearModel,1440,160,0.5015947537701296,0.6947423237197319,0.15055882930755615,0.00960720144212246,0.45625001192092896,0.007032157038338482
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetFastAI,1440,160,0.4945009881173661,0.6876467657103451,0.18776732683181763,0.040466174483299255,0.5625,0.008335633901879191
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,NeuralNetTorch,1440,160,0.5017525764784806,0.6949108056246202,0.08449698239564896,0.009785899892449379,0.46875,0.008162894984707236
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,RandomForest,1440,160,0.5121194473087607,0.7053410118926123,0.05292119085788727,0.0798783153295517,0.44999998807907104,0.007589524029754102
GAMETES_Epistasis_2-Way_1000atts_0_4H_EDM-1_EDM-1_1,XGBoost,1440,160,0.5015285105269023,0.6946976987262804,0.044002629816532135,0.02241075411438942,0.512499988079071,0.005496347090229392
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,CatBoost,1440,160,0.4144427541597553,0.60504937689335,0.0729377493262291,0.06465978920459747,0.699999988079071,0.008739771088585258
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,ExtraTrees,1440,160,0.46405470253414444,0.656528494181281,0.061908356845378876,0.09388784319162369,0.6312500238418579,0.009069227031432092
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LightGBM,1440,160,0.4444440590736776,0.6359773004952664,0.052354805171489716,0.08410216122865677,0.6625000238418579,0.009563429979607463
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,LinearModel,1440,160,0.49992606807133216,0.6930733736706289,0.23231711983680725,0.0008205301710404456,0.5062500238418579,0.006740487995557487
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetFastAI,1440,160,0.413644871231247,0.6031063304238237,0.04780079424381256,0.04800516366958618,0.699999988079071,0.010762318037450314
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,NeuralNetTorch,1440,160,0.4053091086356345,0.5951208316602606,0.06510372459888458,0.08535552024841309,0.699999988079071,0.008644007029943168
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,RandomForest,1440,160,0.47892999559389515,0.6716773751989222,0.06953524053096771,0.03206079453229904,0.612500011920929,0.008172178990207613
GAMETES_Epistasis_2-Way_20atts_0_1H_EDM-1_1,XGBoost,1440,160,0.4408267960190976,0.6316119939773268,0.06129223108291626,0.051049087196588516,0.65625,0.00871979200746864
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,CatBoost,1440,160,0.2956052757877128,0.44990553702415614,0.058590229600667953,0.07760169357061386,0.793749988079071,0.01201715599745512
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,ExtraTrees,1440,160,0.39359371115341485,0.5776320167190948,0.035930976271629333,0.06000424921512604,0.706250011920929,0.009934792062267661
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LightGBM,1440,160,0.312959440524868,0.4731481442218115,0.05058377981185913,0.07581155002117157,0.768750011920929,0.01399638201110065
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,LinearModel,1440,160,0.5031726923986649,0.6965329271971138,0.25177305936813354,0.011060700751841068,0.4937500059604645,0.006277780048549175
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetFastAI,1440,160,0.28638243772145655,0.4388062280575453,0.08182890713214874,0.04784977808594704,0.793749988079071,0.01588205504231155
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,NeuralNetTorch,1440,160,0.30081655122979944,0.462022324019021,0.028146758675575256,0.06574579328298569,0.78125,0.01231488399207592
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,RandomForest,1440,160,0.38825648718865974,0.5735136117448258,0.03007681667804718,0.05419046804308891,0.7124999761581421,0.010219585034064949
GAMETES_Epistasis_2-Way_20atts_0_4H_EDM-1_1,XGBoost,1440,160,0.33476113163529514,0.5062581855575521,0.038581013679504395,0.06775739789009094,0.7437499761581421,0.011649093008600175
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,CatBoost,1440,160,0.39672285584930334,0.5730614751034867,0.03318460285663605,0.08190593123435974,0.643750011920929,0.010855952044948936
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,ExtraTrees,1440,160,0.49002237613542754,0.6832154061231028,0.043129369616508484,0.031967103481292725,0.5687500238418579,0.0057294019497931
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LightGBM,1440,160,0.48605200547872895,0.6790404914782017,0.03590819239616394,0.05571255832910538,0.5874999761581421,0.00927606807090342
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,LinearModel,1440,160,0.4964668322407423,0.6895305042631985,0.03060527890920639,0.009025141596794128,0.53125,0.007640379946678877
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetFastAI,1440,160,0.3982077075500676,0.5674313595947104,0.0867716372013092,0.07870600372552872,0.643750011920929,0.012133451993577182
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,NeuralNetTorch,1440,160,0.43071595595517814,0.6181880682978059,0.06052834540605545,0.07413186877965927,0.637499988079071,0.009638543939217925
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,RandomForest,1440,160,0.4989924136620136,0.69187830116313,0.09304381906986237,0.10013504326343536,0.5249999761581421,0.007911811931990087
GAMETES_Epistasis_3-Way_20atts_0_2H_EDM-1_1,XGBoost,1440,160,0.4956750215312845,0.6889654220031695,0.0770852118730545,0.11392510682344437,0.5375000238418579,0.008973237010650337
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,CatBoost,1440,160,0.4137859648912922,0.5817321036793048,0.07163242250680923,0.13877718150615692,0.65625,0.012319013010710478
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,ExtraTrees,1440,160,0.49529387369692046,0.6949357198652317,0.06738419085741043,0.11899594217538834,0.6187499761581421,0.009057237999513745
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LightGBM,1440,160,0.46020294345899276,0.6505808471895231,0.07078325003385544,0.08638457208871841,0.6312500238418579,0.011231650016270578
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,LinearModel,1440,160,0.5053701647735268,0.6987860922490307,0.14548718929290771,0.019968746230006218,0.48750001192092896,0.00662459502927959
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetFastAI,1440,160,0.4413237574460055,0.6181914558301352,0.07230691611766815,0.13333356380462646,0.606249988079071,0.011956764035858214
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,NeuralNetTorch,1440,160,0.4472254581359822,0.6302129338876048,0.06998064368963242,0.13527829945087433,0.637499988079071,0.011125794961117208
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,RandomForest,1440,160,0.4906282794940117,0.6871001123496722,0.06545449793338776,0.12640872597694397,0.59375,0.009376107947900891
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_50_EDM-2_001,XGBoost,1440,160,0.4625517681947695,0.6582959738028827,0.06765609234571457,0.10791295766830444,0.625,0.010090301977470517
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,CatBoost,1440,160,0.38041632129647923,0.5567853488416508,0.04761628806591034,0.08485143631696701,0.699999988079071,0.012118938961066306
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,ExtraTrees,1440,160,0.4098570436541621,0.5984263094375739,0.03811074048280716,0.061106760054826736,0.675000011920929,0.008688210975378752
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LightGBM,1440,160,0.3876500763051004,0.5736768267364974,0.03575611859560013,0.0608767569065094,0.699999988079071,0.009718473069369793
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,LinearModel,1440,160,0.49898663625241035,0.692123696335671,0.24979236721992493,0.005006502848118544,0.5062500238418579,0.006088378024287522
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetFastAI,1440,160,0.37976362934680175,0.5604664255210425,0.05275328829884529,0.07452605664730072,0.699999988079071,0.01066281390376389
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,NeuralNetTorch,1440,160,0.35798242939581676,0.5359747716374224,0.06378147006034851,0.07829701155424118,0.706250011920929,0.010784837999381125
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,RandomForest,1440,160,0.40425502808139696,0.5910911475772642,0.050238341093063354,0.05123921111226082,0.6937500238418579,0.008876551990397274
GAMETES_Heterogeneity_20atts_1600_Het_0_4_0_2_75_EDM-2_001,XGBoost,1440,160,0.38983403075717304,0.5726520866322339,0.04422691464424133,0.061775092035532,0.699999988079071,0.00985940801911056
Internet-Advertisements,CatBoost,2951,328,0.043402228464489816,0.0901667770018623,0.015379399061203003,0.02037665992975235,0.9756097793579102,0.03263172903098166
Internet-Advertisements,ExtraTrees,2951,328,0.03150899211434225,0.07433537058288124,0.01159100141376257,0.01714324578642845,0.9817073345184326,0.011112968903034925
Internet-Advertisements,LightGBM,2951,328,0.04406836777190586,0.08718460423888413,0.011433199048042297,0.014715990051627159,0.9756097793579102,0.040483905002474785
Internet-Advertisements,LinearModel,2951,328,0.06352589401267093,0.1331398347834953,0.013270249590277672,0.02983143739402294,0.9603658318519592,0.02690785296726972
Internet-Advertisements,NeuralNetFastAI,2951,328,0.05257262781600234,0.11281780390197887,0.013147072866559029,0.021593183279037476,0.9664633870124817,0.03685207793023437
Internet-Advertisements,NeuralNetTorch,2951,328,0.052400480417707604,0.11539850200169019,0.012472903355956078,0.028722399845719337,0.9603658318519592,0.04358601791318506
Internet-Advertisements,RandomForest,2951,328,0.03769257356219424,0.07767949500925737,0.010805219411849976,0.007235265802592039,0.9786585569381714,0.009914973983541131
Internet-Advertisements,XGBoost,2951,328,0.05249536877687396,0.10308758941985528,0.01106463372707367,0.01834116131067276,0.9695122241973877,0.03962884494103491
OVA_Colon,CatBoost,1390,155,0.07455930305097194,0.16294275654389234,0.017169706523418427,0.030384020879864693,0.9612902998924255,0.024072441970929503
OVA_Colon,ExtraTrees,1390,155,0.06853389564501826,0.14812730717870534,0.01809764839708805,0.03362605348229408,0.9612902998924255,0.021812170976772904
OVA_Colon,LightGBM,1390,155,0.06407280870978832,0.14601989483041697,0.01862367056310177,0.03021753579378128,0.9677419066429138,0.023053213022649288
OVA_Colon,LinearModel,1390,155,0.0697434071458298,0.16201989855795318,0.015134892426431179,0.032916631549596786,0.9677419066429138,0.005763088003732264
OVA_Colon,NeuralNetFastAI,1390,155,0.08710648410549361,0.18409467003780514,0.026937002316117287,0.04550889879465103,0.9612902998924255,0.02131372899748385
OVA_Colon,NeuralNetTorch,1390,155,0.08952838654584189,0.18710920988961566,0.03082539327442646,0.06448344141244888,0.9290322661399841,0.018877063994295895
OVA_Colon,RandomForest,1390,155,0.08273918361152184,0.16676373407588713,0.017550960183143616,0.03848053142428398,0.948387086391449,0.021066267043352127
OVA_Colon,XGBoost,1390,155,0.07165538811486795,0.1596767660126816,0.019171634688973427,0.03358221799135208,0.9612902998924255,0.02207449299748987
OVA_Endometrium,CatBoost,1390,155,0.05576572751161334,0.09879901651338759,0.026784254238009453,0.03321150690317154,0.9677419066429138,0.02603490697219968
OVA_Endometrium,ExtraTrees,1390,155,0.06090529477731948,0.11241704413807423,0.023849384859204292,0.028622005134820938,0.9548386931419373,0.018552424968220294
OVA_Endometrium,LightGBM,1390,155,0.049119880423765666,0.09107044488677794,0.02157394215464592,0.037082161754369736,0.9612902998924255,0.025594560895115137
OVA_Endometrium,LinearModel,1390,155,0.03746681523789806,0.06728663905027565,0.012782883830368519,0.017151227220892906,0.9806451797485352,0.007592516019940376
OVA_Endometrium,NeuralNetFastAI,1390,155,0.04824907464726992,0.08489561824533054,0.012227757833898067,0.022051425650715828,0.9612902998924255,0.020381905953399837
OVA_Endometrium,NeuralNetTorch,1390,155,0.04501168482958776,0.08917757558011591,0.021196966990828514,0.016965780407190323,0.9741935729980469,0.01537720998749137
OVA_Endometrium,RandomForest,1390,155,0.05614107549303435,0.11724551155577492,0.026067331433296204,0.0381084680557251,0.9677419066429138,0.015918059973046184
OVA_Endometrium,XGBoost,1390,155,0.0520076122864823,0.09707386169451228,0.024710118770599365,0.03798207268118858,0.9612902998924255,0.021455378970131278
OVA_Kidney,CatBoost,1390,155,0.015644290902557794,0.04673143720465206,0.015637468546628952,0.021566949784755707,0.9935483932495117,0.030322423903271556
OVA_Kidney,ExtraTrees,1390,155,0.01768382063273699,0.052102263268904395,0.019857121631503105,0.02336340770125389,0.9935483932495117,0.009233779972419143
OVA_Kidney,LightGBM,1390,155,0.016392288801783058,0.04753178736065675,0.016059715300798416,0.020923543721437454,0.9935483932495117,0.030668388935737312
OVA_Kidney,LinearModel,1390,155,0.016582754179972983,0.043695290193654854,0.016662491485476494,0.0168919637799263,0.9935483932495117,0.006914964062161744
OVA_Kidney,NeuralNetFastAI,1390,155,0.02316790762317038,0.05759209986325303,0.020810769870877266,0.03132073953747749,0.9935483932495117,0.029586560907773674
OVA_Kidney,NeuralNetTorch,1390,155,0.022198047472889094,0.060591391947681456,0.025737283751368523,0.031301792711019516,0.9935483932495117,0.029712373041547835
OVA_Kidney,RandomForest,1390,155,0.01724268104442226,0.05389289210423591,0.019936133176088333,0.023597057908773422,0.9935483932495117,0.02785678196232766
OVA_Kidney,XGBoost,1390,155,0.01802587374171842,0.049684979353378546,0.014807919040322304,0.02251756191253662,0.9935483932495117,0.025976788019761443
OVA_Lung,CatBoost,1390,155,0.016125757383374743,0.06058680240426629,0.01741732843220234,0.015812398865818977,0.9935483932495117,0.02539182303007692
OVA_Lung,ExtraTrees,1390,155,0.023307437171654084,0.06353083237771331,0.014216918498277664,0.014613773673772812,0.9870967864990234,0.0186355720506981
OVA_Lung,LightGBM,1390,155,0.020298659340194668,0.06182206439566519,0.021560903638601303,0.02013910748064518,0.9870967864990234,0.023435499984771013
OVA_Lung,LinearModel,1390,155,0.030763216077358636,0.07285168986583722,0.017095433548092842,0.023120148107409477,0.9806451797485352,0.005272667040117085
OVA_Lung,NeuralNetFastAI,1390,155,0.03331141651967032,0.07167912267985342,0.01123543456196785,0.018281424418091774,0.9806451797485352,0.020870118984021246
OVA_Lung,NeuralNetTorch,1390,155,0.02823508148808872,0.07491175110061637,0.027167871594429016,0.01849108375608921,0.9870967864990234,0.026660397998057306
OVA_Lung,RandomForest,1390,155,0.03543083446797454,0.08472228497267448,0.01914442703127861,0.01710953749716282,0.9806451797485352,0.02090422506444156
OVA_Lung,XGBoost,1390,155,0.017352630764096263,0.05736727229531863,0.015757832676172256,0.01624736562371254,0.9935483932495117,0.01828549790661782
OVA_Ovary,CatBoost,1390,155,0.10598310908307186,0.1751268589568361,0.024947961792349815,0.05665842816233635,0.9225806593894958,0.03275906795170158
OVA_Ovary,ExtraTrees,1390,155,0.11552036088739434,0.18397028067105178,0.029741350561380386,0.061841875314712524,0.9161290526390076,0.03114624402951449
OVA_Ovary,LightGBM,1390,155,0.09402658994572909,0.15412930775594166,0.021319620311260223,0.052447061985731125,0.9354838728904724,0.03336106694769114
OVA_Ovary,LinearModel,1390,155,0.10872866666782786,0.17585784524451345,0.02203311026096344,0.051605224609375,0.9225806593894958,0.02157166099641472
OVA_Ovary,NeuralNetFastAI,1390,155,0.10708219117612082,0.16994364413022425,0.027491580694913864,0.06829779595136642,0.9161290526390076,0.021061595994979143
OVA_Ovary,NeuralNetTorch,1390,155,0.09558486731131398,0.1529772785168235,0.02879374288022518,0.04949644207954407,0.9354838728904724,0.026932262000627816
OVA_Ovary,RandomForest,1390,155,0.11435753730020835,0.1741967538347405,0.035589687526226044,0.07777334749698639,0.9225806593894958,0.025984570966102183
OVA_Ovary,XGBoost,1390,155,0.10275698520109325,0.17661929659758457,0.02603452280163765,0.03620614483952522,0.9419354796409607,0.030025549000129104
OVA_Prostate,CatBoost,1390,155,0.015520964511151562,0.030687519224455412,0.008265982381999493,0.012828162871301174,0.9935483932495117,0.04529220797121525
OVA_Prostate,ExtraTrees,1390,155,0.014313476413659864,0.03507457332536698,0.00884341076016426,0.01406614575535059,0.9935483932495117,0.034563501947559416
OVA_Prostate,LightGBM,1390,155,0.013095633878384872,0.02599073502922671,0.006882036570459604,0.008763757534325123,0.9935483932495117,0.044009212986566126
OVA_Prostate,LinearModel,1390,155,0.021697792868785558,0.046991833412984484,0.014485469087958336,0.018116245046257973,0.9870967864990234,0.043208936927840114
OVA_Prostate,NeuralNetFastAI,1390,155,0.019466741386628822,0.03998764573275979,0.014806248247623444,0.020179536193609238,0.9870967864990234,0.04426952905487269
OVA_Prostate,NeuralNetTorch,1390,155,0.012696833273465805,0.02795642329499397,0.00724826380610466,0.011088510043919086,0.9935483932495117,0.0435949529055506
OVA_Prostate,RandomForest,1390,155,0.018631813105847068,0.04067033702863799,0.013471873477101326,0.021392112597823143,0.9935483932495117,0.010885194991715252
OVA_Prostate,XGBoost,1390,155,0.017789289778424575,0.03322681831301964,0.006144395098090172,0.013426799327135086,0.9870967864990234,0.031501509016379714
PhishingWebsites,CatBoost,9949,1106,0.0471006852213729,0.08293305279660344,0.009041081182658672,0.013640818186104298,0.9710668921470642,0.2511339579941705
PhishingWebsites,ExtraTrees,9949,1106,0.05785390530121528,0.09851084069653165,0.009567693807184696,0.01220849622040987,0.9638336300849915,0.36647381796501577
PhishingWebsites,LightGBM,9949,1106,0.0471852227100672,0.08076729473900918,0.008096945472061634,0.010837980546057224,0.9683544039726257,0.2798999639926478
PhishingWebsites,LinearModel,9949,1106,0.09479769616677457,0.15353719238981145,0.0060806237161159515,0.016955165192484856,0.9339963793754578,0.23747885297052562
PhishingWebsites,NeuralNetFastAI,9949,1106,0.048396869430095336,0.08153197115049397,0.00705055333673954,0.008894229307770729,0.9665461182594299,0.17362984805367887
PhishingWebsites,NeuralNetTorch,9949,1106,0.04627911919094898,0.07917635347947813,0.009638287127017975,0.010269229300320148,0.9683544039726257,0.1836094829486683
PhishingWebsites,RandomForest,9949,1106,0.05599116149683179,0.09767692335680464,0.011244886554777622,0.010674161836504936,0.9629294872283936,0.30389980995096266
PhishingWebsites,XGBoost,9949,1106,0.04846849213578588,0.08546443146644181,0.008401046507060528,0.010417689569294453,0.9692586064338684,0.23549777595326304
Run_or_walk_information,CatBoost,79729,8859,0.009463143610095624,0.017742019209962365,0.0026886509731411934,0.003559328382834792,0.9942431449890137,4.500891724019311
Run_or_walk_information,ExtraTrees,79729,8859,0.011747304005040865,0.02208446883595427,0.0022406931966543198,0.0032602266874164343,0.9926628470420837,0.036091200076043606
Run_or_walk_information,LightGBM,79729,8859,0.00861982812070784,0.01651709918242414,0.0025817696005105972,0.0029521165415644646,0.9942431449890137,3.483185573015362
Run_or_walk_information,LinearModel,79729,8859,0.23039354046065333,0.3485445142328348,0.08416630327701569,0.012952923774719238,0.8256011009216309,1.5324357390636578
Run_or_walk_information,NeuralNetFastAI,79729,8859,0.013295140427935444,0.02602025480040472,0.0030209431424736977,0.003875402733683586,0.9916468858718872,3.0510280010057613
Run_or_walk_information,NeuralNetTorch,79729,8859,0.010846720518030876,0.021334534554910956,0.003986559808254242,0.005048858001828194,0.9935658574104309,2.889955926919356
Run_or_walk_information,RandomForest,79729,8859,0.013048878049463683,0.024358076300715664,0.0024283970706164837,0.003461167449131608,0.9922112822532654,0.524111443082802
Run_or_walk_information,XGBoost,79729,8859,0.010003778190978467,0.01834844279998228,0.0025070132687687874,0.0033420452382415533,0.9933401346206665,3.5510086370632052
Satellite,CatBoost,4590,510,0.014059277805376079,0.026654281713899095,0.004808973986655474,0.008188108913600445,0.9882352948188782,0.11556907498743385
Satellite,ExtraTrees,4590,510,0.01579025192751682,0.02584669100239116,0.004653467331081629,0.005492511671036482,0.9882352948188782,0.036764630931429565
Satellite,LightGBM,4590,510,0.01390325148472134,0.023969002394118623,0.006184931844472885,0.007868495769798756,0.9901960492134094,0.07881527999415994
Satellite,LinearModel,4590,510,0.01533778543917501,0.02650076493880683,0.004918467253446579,0.006345637142658234,0.9921568632125854,0.07933174399659038
Satellite,NeuralNetFastAI,4590,510,0.01166363949766632,0.023868363194528633,0.0038150507025420666,0.005978242959827185,0.9921568632125854,0.04337685205973685
Satellite,NeuralNetTorch,4590,510,0.015189756853060673,0.02765810979911254,0.005744535475969315,0.006032143719494343,0.9882352948188782,0.0631362380227074
Satellite,RandomForest,4590,510,0.014581034777447833,0.02598270249993947,0.005159982014447451,0.007881217636168003,0.9882352948188782,0.004193473025225103
Satellite,XGBoost,4590,510,0.014822927526673337,0.02463512976516617,0.006011216901242733,0.004472456872463226,0.9901960492134094,0.06206580495927483
SpeedDating,CatBoost,7540,838,0.1766823115098336,0.28980268408998106,0.02742827497422695,0.03515690937638283,0.8818615674972534,0.07711165805812925
SpeedDating,ExtraTrees,7540,838,0.1917351934438524,0.3097232869602608,0.017871104180812836,0.0336858332157135,0.8699284195899963,0.06500205397605896
SpeedDating,LightGBM,7540,838,0.1787968959892972,0.29402076579366365,0.02503974176943302,0.03553561866283417,0.8890214562416077,0.07369715010281652
SpeedDating,LinearModel,7540,838,0.19067716795245865,0.3155676485657422,0.028629587963223457,0.03687795251607895,0.8747016787528992,0.07501421810593456
SpeedDating,NeuralNetFastAI,7540,838,0.187704592355927,0.30795903173575445,0.02317466028034687,0.03338707983493805,0.8782815933227539,0.07102956401649863
SpeedDating,NeuralNetTorch,7540,838,0.18649252497711832,0.30521659700894826,0.023159855976700783,0.027786236256361008,0.8735083341598511,0.0643092020181939
SpeedDating,RandomForest,7540,838,0.19154105091278711,0.313474949681826,0.02165926620364189,0.03384099155664444,0.8711217045783997,0.06189299502875656
SpeedDating,XGBoost,7540,838,0.17584137507964068,0.28898812075059355,0.0224665068089962,0.028688527643680573,0.8854415416717529,0.0901242180261761
Titanic,CatBoost,1980,221,0.25474013533175605,0.4145751825061056,0.0655955895781517,0.054944612085819244,0.8325791954994202,0.0017093970673158765
Titanic,ExtraTrees,1980,221,0.25496579876318043,0.41202904731389095,0.07131560891866684,0.0520540252327919,0.8325791954994202,0.01069531892426312
Titanic,LightGBM,1980,221,0.25424933521206206,0.4134944235865009,0.06772009283304214,0.05920981615781784,0.8325791954994202,0.0017177630215883255
Titanic,LinearModel,1980,221,0.25998006377363053,0.4255967988424358,0.07678220421075821,0.05606960132718086,0.8325791954994202,0.0015538479201495647
Titanic,NeuralNetFastAI,1980,221,0.25292497189442487,0.4096023645287138,0.06578616797924042,0.050590746104717255,0.8325791954994202,0.002320482977665961
Titanic,NeuralNetTorch,1980,221,0.2550323996967691,0.41048165026337485,0.06910309195518494,0.061021167784929276,0.8325791954994202,0.0020652770763263106
Titanic,RandomForest,1980,221,0.25528715230302196,0.4122679087560889,0.07117275893688202,0.05411956459283829,0.8325791954994202,0.011371891014277935
Titanic,XGBoost,1980,221,0.25682961666803705,0.4192686618925911,0.06617265939712524,0.0654478445649147,0.8325791954994202,0.0016560220392420888
ada,CatBoost,3732,415,0.16959389882609693,0.2686288448590282,0.014044176787137985,0.02659274823963642,0.8795180916786194,0.045246878056786954
ada,ExtraTrees,3732,415,0.1963271201463782,0.3087962067280033,0.019224725663661957,0.03949590027332306,0.8602409362792969,0.032893524039536715
ada,LightGBM,3732,415,0.17257566392195514,0.2749925186362991,0.017154939472675323,0.03998648747801781,0.87469881772995,0.04567505500745028
ada,LinearModel,3732,415,0.20031045760777094,0.3163804285037173,0.019241061061620712,0.02629784680902958,0.8530120253562927,0.037767010973766446
ada,NeuralNetFastAI,3732,415,0.18662610102803218,0.3002496210302125,0.013291294686496258,0.03691863641142845,0.8722891807556152,0.0407561759930104
ada,NeuralNetTorch,3732,415,0.18399949282014824,0.2897485743511557,0.01619182527065277,0.028140932321548462,0.87469881772995,0.04282559303101152
ada,RandomForest,3732,415,0.17950258915969555,0.2861557108069482,0.013991497457027435,0.027754705399274826,0.8771084547042847,0.045045142993330956
ada,XGBoost,3732,415,0.172784255325439,0.27549309801249766,0.014051122590899467,0.026918115094304085,0.87469881772995,0.0432313228957355
adult,CatBoost,43957,4885,0.17153472229173924,0.2708488541641636,0.00885997898876667,0.013390413485467434,0.8777891397476196,1.1422496859449893
adult,ExtraTrees,43957,4885,0.1903102868432329,0.3002930092167786,0.006504520773887634,0.017013482749462128,0.8593654036521912,0.5208192629506811
adult,LightGBM,43957,4885,0.17134431299445327,0.2693023354163056,0.0057632289826869965,0.012890264391899109,0.8769702911376953,1.3644252140074968
adult,LinearModel,43957,4885,0.20292840693099293,0.3169102635760786,0.009761245921254158,0.011255726218223572,0.8528147339820862,0.9327273729722947
adult,NeuralNetFastAI,43957,4885,0.18996740534541326,0.2991897624047167,0.008973674848675728,0.010573617182672024,0.8640736937522888,1.1964128679828718
adult,NeuralNetTorch,43957,4885,0.19163908582503547,0.30052679586477876,0.008288977667689323,0.008842104114592075,0.8626407384872437,1.2230004669399932
adult,RandomForest,43957,4885,0.18714002855838416,0.29381600894501186,0.008233325555920601,0.012948935851454735,0.8630501627922058,0.8596285650273785
adult,XGBoost,43957,4885,0.1701219020916547,0.2674876218202734,0.005813702940940857,0.013006332330405712,0.8773797154426575,1.4342613520566374
ailerons,CatBoost,12375,1375,0.15852618394466594,0.2595236673264161,0.007694952189922333,0.022458361461758614,0.8916363716125488,0.2655303879873827
ailerons,ExtraTrees,12375,1375,0.1677261003304802,0.2731202727285253,0.007833968847990036,0.015450609847903252,0.8807272911071777,0.20013383403420448
ailerons,LightGBM,12375,1375,0.1584998329418436,0.25899911733167047,0.009475285187363625,0.019402185454964638,0.8930909037590027,0.2378947709221393
ailerons,LinearModel,12375,1375,0.16940650241008243,0.2767536477205899,0.009950014762580395,0.025220759212970734,0.8821818232536316,0.22688178403768688
ailerons,NeuralNetFastAI,12375,1375,0.166165137391467,0.27132798298595034,0.010175839066505432,0.021799728274345398,0.8850908875465393,0.25250636297278106
ailerons,NeuralNetTorch,12375,1375,0.16470091460698025,0.2675917432476538,0.0076832398772239685,0.02079816907644272,0.8829091191291809,0.25894682109355927
ailerons,RandomForest,12375,1375,0.16378683892144952,0.2701573177373882,0.00882047414779663,0.02337363362312317,0.8850908875465393,0.13578046893235296
ailerons,XGBoost,12375,1375,0.15901911474294075,0.2589044511334753,0.006575705483555794,0.015435527078807354,0.8887272477149963,0.2638306189328432
arcene,CatBoost,90,10,0.4001587062633078,0.640056530145893,0.14887747168540955,0.270779013633728,0.699999988079071,0.0023277560248970985
arcene,ExtraTrees,90,10,0.2939719144845199,0.44115467058426666,0.12256798148155212,0.28863197565078735,0.8999999761581421,0.001972705009393394
arcene,LightGBM,90,10,0.4344903563288728,0.6747387835395332,0.15454545617103577,0.1633622795343399,0.699999988079071,0.0020685720955953
arcene,LinearModel,90,10,0.36514821454598556,0.5532382101012777,0.12207791209220886,0.2604793310165405,0.699999988079071,0.0015394729562103748
arcene,NeuralNetFastAI,90,10,0.3389452988166945,0.5373702202959716,0.14944443106651306,0.20722222328186035,0.800000011920929,0.0022865840001031756
